Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
20/2/2009,04:22:00,0.494,0.208,245.200,2.200,0.000,1.000,0.0
11/7/2007,06:04:00,1.362,0.210,241.460,5.600,0.000,2.000,18.0
30/6/2010,03:12:00,0.258,0.098,241.060,1.200,0.000,0.000,1.0
12/11/2007,21:21:00,1.852,0.152,238.980,7.800,0.000,4.000,0.0
2/2/2008,04:14:00,0.328,0.104,244.220,1.400,0.000,0.000,0.0
2/1/2008,00:58:00,0.284,0.000,243.690,1.200,0.000,0.000,0.0
10/3/2010,20:37:00,0.930,0.054,238.300,3.800,0.000,0.000,1.0
10/2/2010,21:58:00,2.210,0.000,235.820,9.200,2.000,1.000,18.0
10/11/2009,18:42:00,1.412,0.232,235.760,6.000,0.000,2.000,1.0
22/4/2008,08:27:00,1.382,0.000,240.000,5.600,2.000,0.000,18.0
30/10/2009,14:44:00,0.230,0.000,244.580,1.000,0.000,0.000,1.0
11/4/2010,02:40:00,0.242,0.000,244.140,1.000,0.000,0.000,0.0
5/2/2010,04:43:00,0.448,0.220,246.650,2.000,0.000,1.000,0.0
14/7/2008,04:51:00,0.252,0.096,240.790,1.200,0.000,0.000,0.0
23/10/2010,05:42:00,0.336,0.068,245.550,1.400,0.000,0.000,1.0
5/4/2008,16:16:00,2.086,0.328,239.510,8.800,0.000,0.000,18.0
14/11/2008,23:40:00,0.262,0.070,242.060,1.200,0.000,0.000,0.0
19/7/2008,14:44:00,1.492,0.094,237.820,6.200,1.000,0.000,18.0
12/3/2008,18:43:00,0.336,0.000,238.910,1.400,0.000,0.000,0.0
5/5/2009,03:36:00,0.326,0.078,242.040,1.400,0.000,0.000,0.0
19/9/2008,23:38:00,0.564,0.000,243.170,2.200,0.000,0.000,1.0
2/2/2008,17:28:00,1.648,0.262,238.100,7.000,0.000,2.000,18.0
14/11/2007,11:32:00,1.670,0.148,239.810,7.000,0.000,0.000,18.0
4/6/2010,11:14:00,1.530,0.074,238.730,6.400,0.000,2.000,18.0
14/5/2007,15:30:00,0.298,0.186,237.080,1.400,0.000,0.000,0.0
15/11/2010,18:18:00,1.144,0.056,236.79,4.8,0.0,1.0,0.0
24/3/2010,15:38:00,0.738,0.204,237.640,3.200,0.000,1.000,1.0
20/9/2009,22:20:00,1.368,0.000,244.220,5.600,1.000,0.000,1.0
27/6/2007,09:37:00,1.240,0.086,238.210,5.200,0.000,2.000,18.0
2/1/2010,01:52:00,0.250,0.000,244.550,1.000,0.000,0.000,0.0
22/12/2008,08:04:00,1.598,0.134,241.050,6.600,0.000,0.000,18.0
27/3/2007,12:57:00,0.222,0.000,242.870,1.000,0.000,0.000,0.0
29/1/2010,06:10:00,0.380,0.136,246.700,1.600,0.000,0.000,1.0
17/11/2007,05:38:00,0.304,0.088,243.490,1.200,0.000,2.000,0.0
7/3/2008,21:40:00,2.124,0.000,238.120,8.800,1.000,0.000,0.0
29/10/2008,17:11:00,0.780,0.072,242.150,3.200,0.000,0.000,0.0
7/3/2009,19:07:00,3.356,0.136,236.310,14.800,0.000,0.000,17.0
3/5/2010,17:11:00,0.480,0.276,232.360,2.400,0.000,1.000,1.0
11/9/2010,04:10:00,0.334,0.190,243.150,1.600,0.000,0.000,1.0
18/4/2010,03:41:00,0.252,0.058,242.670,1.000,0.000,0.000,0.0
25/2/2010,19:29:00,2.002,0.336,235.010,8.600,0.000,2.000,1.0
19/7/2010,00:06:00,0.690,0.114,241.460,2.800,0.000,2.000,1.0
7/6/2008,21:17:00,0.302,0.084,238.180,1.200,0.000,0.000,0.0
15/9/2008,04:24:00,0.528,0.190,241.230,2.400,0.000,0.000,1.0
19/1/2010,10:45:00,1.550,0.000,242.870,6.200,0.000,0.000,19.0
12/9/2009,14:48:00,1.428,0.214,240.340,6.000,1.000,0.000,19.0
23/1/2010,02:28:00,0.310,0.118,243.170,1.400,0.000,1.000,1.0
20/7/2009,13:31:00,1.462,0.138,243.630,6.000,2.000,0.000,19.0
3/6/2008,01:25:00,0.226,0.098,233.100,1.000,0.000,1.000,1.0
9/5/2008,17:33:00,0.784,0.180,241.480,3.200,0.000,0.000,1.0
12/1/2009,09:46:00,1.348,0.000,240.520,5.600,0.000,0.000,17.0
26/7/2008,05:35:00,0.844,0.076,239.000,3.600,0.000,0.000,12.0
14/7/2008,07:17:00,2.660,0.192,237.420,11.600,0.000,0.000,18.0
13/1/2007,03:25:00,0.218,0.000,244.280,1.000,0.000,0.000,0.0
4/10/2009,16:14:00,0.514,0.066,243.050,2.000,0.000,0.000,0.0
26/12/2006,08:04:00,3.878,0.000,235.110,16.400,0.000,0.000,17.0
10/8/2007,18:08:00,0.136,0.000,236.580,0.600,0.000,0.000,0.0
23/7/2009,21:58:00,0.212,0.130,243.350,1.000,0.000,2.000,0.0
15/5/2007,20:14:00,0.288,0.000,238.060,1.200,0.000,0.000,0.0
13/3/2007,04:43:00,0.216,0.000,241.360,1.000,0.000,0.000,0.0
18/6/2007,16:32:00,0.274,0.264,242.040,1.400,0.000,1.000,0.0
5/10/2010,02:37:00,0.346,0.072,243.630,1.400,0.000,0.000,1.0
28/5/2008,09:08:00,1.396,0.224,240.030,5.800,0.000,0.000,18.0
14/5/2009,18:54:00,1.676,0.170,237.750,7.000,0.000,0.000,18.0
5/6/2009,14:12:00,1.364,0.194,234.280,5.800,0.000,1.000,18.0
22/9/2008,03:09:00,0.236,0.104,240.950,1.000,0.000,1.000,1.0
23/12/2009,14:23:00,0.204,0.000,249.560,0.800,0.000,0.000,0.0
4/2/2009,20:37:00,3.230,0.000,240.520,13.400,0.000,0.000,18.0
19/10/2008,03:08:00,0.456,0.058,242.290,1.800,0.000,0.000,1.0
24/3/2010,04:42:00,0.316,0.114,243.290,1.400,0.000,1.000,1.0
30/4/2008,23:11:00,0.358,0.126,245.470,1.400,0.000,0.000,0.0
15/9/2009,08:49:00,1.614,0.090,240.030,6.600,0.000,1.000,19.0
11/12/2009,03:41:00,0.244,0.000,244.670,1.000,0.000,0.000,0.0
29/10/2007,08:09:00,0.312,0.110,242.520,1.400,0.000,0.000,0.0
5/9/2009,06:46:00,0.398,0.106,242.160,1.600,0.000,0.000,1.0
28/4/2007,00:29:00,?,?,?,?,?,?,
26/5/2010,20:58:00,0.620,0.122,242.860,2.600,0.000,1.000,1.0
26/2/2007,20:34:00,0.312,0.124,241.320,1.400,0.000,0.000,0.0
18/12/2008,16:57:00,0.218,0.000,244.270,0.800,0.000,0.000,0.0
26/3/2007,17:49:00,0.322,0.138,240.480,1.400,0.000,0.000,0.0
21/8/2007,05:27:00,0.202,0.134,239.180,1.000,0.000,0.000,0.0
15/1/2009,19:29:00,1.674,0.242,239.010,8.000,7.000,1.000,0.0
8/6/2007,01:10:00,0.274,0.070,236.130,1.200,0.000,0.000,0.0
15/5/2009,17:26:00,1.360,0.052,240.150,5.600,0.000,0.000,18.0
18/7/2007,00:56:00,0.266,0.172,235.910,1.200,0.000,1.000,0.0
27/1/2008,16:26:00,1.228,0.170,241.860,5.200,0.000,0.000,0.0
12/4/2007,06:30:00,0.290,0.102,240.070,1.200,0.000,1.000,0.0
19/3/2009,23:49:00,1.758,0.056,244.090,7.200,0.000,0.000,19.0
17/11/2010,10:42:00,1.41,0.0,243.03,5.8,0.0,0.0,18.0
7/6/2007,11:41:00,0.294,0.094,234.290,1.200,0.000,0.000,0.0
28/6/2010,15:55:00,0.786,0.324,240.650,3.400,0.000,2.000,0.0
14/10/2007,16:08:00,2.834,0.112,238.350,11.800,0.000,37.000,0.0
4/10/2007,12:30:00,1.258,0.070,238.780,5.200,0.000,0.000,18.0
18/7/2010,20:42:00,1.826,0.428,241.360,7.800,0.000,1.000,13.0
10/2/2007,12:49:00,1.730,0.414,239.750,7.400,0.000,2.000,18.0
24/3/2007,04:13:00,0.384,0.210,244.340,1.800,0.000,0.000,0.0
21/6/2010,14:59:00,2.086,0.186,240.420,9.400,11.000,0.000,18.0
12/2/2008,14:34:00,1.452,0.000,237.070,6.000,1.000,0.000,17.0
22/12/2007,11:38:00,1.328,0.000,239.620,5.600,0.000,0.000,18.0
7/9/2010,20:45:00,2.132,0.116,238.780,8.800,0.000,0.000,18.0
6/3/2010,20:43:00,0.428,0.000,240.810,1.800,0.000,0.000,1.0
18/10/2009,23:03:00,1.470,0.136,240.650,6.000,0.000,0.000,18.0
8/11/2008,00:30:00,0.352,0.052,241.120,1.600,0.000,1.000,0.0
3/8/2009,13:58:00,0.204,0.100,240.480,1.000,0.000,0.000,1.0
7/5/2007,15:12:00,0.210,0.086,237.790,1.000,0.000,0.000,0.0
7/7/2010,16:58:00,0.238,0.094,242.260,1.000,0.000,1.000,1.0
9/11/2009,09:31:00,1.682,0.122,243.120,6.800,0.000,1.000,19.0
29/9/2010,07:21:00,2.272,0.000,238.990,9.400,0.000,0.000,18.0
25/7/2010,05:29:00,0.314,0.196,239.580,1.400,0.000,1.000,0.0
14/1/2010,08:22:00,?,?,?,?,?,?,
1/1/2009,23:27:00,2.698,0.000,244.430,11.000,0.000,0.000,18.0
1/12/2009,13:53:00,0.358,0.090,242.420,1.600,0.000,0.000,1.0
25/6/2010,22:44:00,0.862,0.066,242.360,3.600,0.000,0.000,1.0
30/5/2008,00:45:00,0.282,0.106,241.460,1.200,0.000,1.000,1.0
16/1/2009,05:04:00,0.270,0.000,245.130,1.200,0.000,0.000,0.0
16/9/2010,14:07:00,1.286,0.048,238.950,5.400,0.000,1.000,18.0
25/9/2009,04:26:00,0.308,0.248,242.210,1.600,0.000,1.000,1.0
29/3/2009,11:06:00,0.382,0.000,243.020,1.600,0.000,0.000,0.0
5/8/2009,02:55:00,0.844,0.140,240.860,3.400,0.000,0.000,13.0
12/7/2009,10:11:00,0.210,0.118,241.270,1.000,0.000,1.000,1.0
30/6/2007,19:24:00,3.790,0.092,239.340,15.800,39.000,0.000,18.0
24/5/2007,09:17:00,1.238,0.000,232.200,5.200,0.000,0.000,17.0
14/5/2008,13:34:00,0.408,0.236,240.630,2.000,1.000,0.000,1.0
21/11/2007,01:01:00,0.248,0.000,245.550,1.000,0.000,0.000,0.0
15/11/2009,02:57:00,1.472,0.172,242.660,6.000,1.000,1.000,19.0
3/2/2007,13:28:00,2.784,0.490,240.920,12.200,0.000,0.000,18.0
25/3/2009,07:29:00,2.298,0.000,239.900,9.600,0.000,0.000,18.0
23/11/2009,15:35:00,0.484,0.096,240.840,2.000,0.000,0.000,0.0
20/9/2008,12:25:00,1.622,0.244,237.980,6.800,0.000,0.000,18.0
6/3/2008,13:22:00,1.372,0.098,242.590,5.600,0.000,0.000,0.0
28/5/2007,23:36:00,0.232,0.050,237.430,1.000,0.000,0.000,0.0
22/4/2010,13:16:00,1.522,0.182,239.160,6.400,1.000,1.000,18.0
4/7/2010,15:52:00,0.348,0.226,241.720,1.600,0.000,0.000,1.0
7/6/2008,03:05:00,0.664,0.240,240.460,2.800,0.000,1.000,1.0
11/10/2008,21:27:00,1.742,0.164,238.370,7.200,0.000,0.000,18.0
31/10/2010,17:20:00,0.922,0.3,245.57,4.0,0.0,0.0,12.0
26/6/2009,21:12:00,0.370,0.068,240.480,1.800,0.000,0.000,1.0
10/1/2007,15:18:00,1.624,0.000,241.140,6.600,0.000,0.000,17.0
11/1/2008,15:54:00,0.604,0.000,241.830,2.600,0.000,0.000,0.0
16/2/2007,08:16:00,0.336,0.108,241.290,1.400,0.000,0.000,0.0
17/7/2010,06:58:00,0.352,0.240,241.550,1.800,0.000,1.000,0.0
5/3/2007,20:48:00,2.990,0.544,238.780,13.000,0.000,27.000,0.0
3/11/2007,06:33:00,0.308,0.118,244.220,1.400,0.000,0.000,0.0
21/12/2006,20:07:00,5.614,0.424,230.040,24.400,37.000,0.000,0.0
4/4/2008,18:50:00,0.290,0.068,240.840,1.200,0.000,0.000,0.0
1/4/2009,22:04:00,1.952,0.224,239.070,8.200,0.000,0.000,18.0
25/3/2007,05:32:00,2.414,0.078,240.960,10.000,0.000,0.000,0.0
18/4/2008,07:15:00,0.886,0.068,240.780,3.600,0.000,0.000,0.0
24/2/2009,11:25:00,1.394,0.094,239.240,5.800,0.000,0.000,18.0
8/8/2010,08:47:00,0.234,0.092,241.750,1.000,0.000,0.000,1.0
21/11/2007,11:34:00,0.426,0.000,238.590,2.000,0.000,0.000,0.0
9/8/2009,02:44:00,0.140,0.000,242.980,0.600,0.000,0.000,0.0
22/1/2008,22:42:00,0.866,0.156,242.310,3.600,0.000,0.000,0.0
4/2/2007,04:23:00,2.326,0.000,242.110,9.600,0.000,0.000,0.0
23/1/2007,23:39:00,0.248,0.000,242.990,1.000,0.000,0.000,0.0
2/6/2007,05:14:00,1.406,0.174,236.510,6.000,0.000,2.000,17.0
28/6/2008,14:05:00,1.504,0.128,238.180,6.400,0.000,0.000,18.0
1/2/2008,05:33:00,0.418,0.102,241.760,1.800,0.000,0.000,0.0
16/3/2007,01:42:00,0.754,0.054,239.610,3.000,0.000,0.000,0.0
10/4/2007,15:55:00,0.242,0.000,240.910,1.200,0.000,0.000,0.0
30/11/2009,10:53:00,0.408,0.106,243.760,1.800,0.000,1.000,1.0
25/3/2008,20:33:00,0.734,0.048,240.840,3.200,0.000,0.000,0.0
6/4/2008,09:19:00,1.238,0.438,237.260,5.400,0.000,1.000,1.0
25/5/2009,18:52:00,0.732,0.198,237.060,3.200,0.000,0.000,1.0
5/6/2009,08:44:00,1.228,0.000,237.410,5.200,0.000,0.000,18.0
17/2/2009,06:21:00,0.278,0.054,243.800,1.200,0.000,0.000,0.0
1/3/2009,06:08:00,0.442,0.194,243.170,2.000,0.000,1.000,0.0
26/9/2008,17:33:00,0.240,0.126,243.820,1.000,0.000,1.000,1.0
19/4/2008,11:15:00,1.840,0.516,239.150,8.000,0.000,1.000,18.0
3/3/2009,06:17:00,0.316,0.000,243.900,1.400,0.000,0.000,0.0
30/4/2010,06:14:00,0.242,0.000,243.630,1.000,0.000,0.000,0.0
12/10/2009,19:18:00,1.476,0.362,237.720,6.400,0.000,0.000,12.0
25/8/2010,12:14:00,0.324,0.198,241.700,1.600,0.000,1.000,1.0
25/2/2010,16:21:00,2.016,0.112,244.650,8.200,0.000,0.000,19.0
15/10/2007,22:17:00,0.486,0.078,241.740,2.000,0.000,0.000,0.0
2/11/2007,02:38:00,0.204,0.000,241.130,0.800,0.000,0.000,0.0
7/2/2009,18:27:00,3.302,0.360,235.660,14.000,0.000,0.000,17.0
24/9/2008,10:59:00,1.614,0.112,242.080,6.600,0.000,0.000,19.0
6/3/2008,10:32:00,2.466,0.196,238.070,10.400,0.000,1.000,17.0
8/12/2007,08:56:00,3.314,0.090,236.020,14.000,0.000,1.000,17.0
25/9/2009,21:23:00,2.136,0.086,238.250,9.000,0.000,0.000,18.0
25/10/2009,22:00:00,2.562,0.000,235.890,10.800,0.000,0.000,18.0
27/2/2008,20:30:00,0.290,0.090,238.620,1.200,0.000,2.000,0.0
15/4/2009,04:10:00,0.436,0.000,239.190,1.800,0.000,0.000,0.0
8/7/2009,18:40:00,0.188,0.000,241.560,0.800,0.000,0.000,1.0
24/9/2008,13:49:00,0.710,0.190,240.040,3.400,0.000,11.000,1.0
3/3/2009,18:55:00,2.222,0.210,238.650,9.200,0.000,0.000,0.0
30/11/2008,08:47:00,1.950,0.000,241.860,8.000,0.000,0.000,18.0
17/11/2009,07:56:00,2.610,0.254,237.040,11.000,0.000,2.000,17.0
25/4/2010,19:15:00,0.440,0.242,242.820,2.000,0.000,1.000,1.0
17/11/2010,02:50:00,0.416,0.196,243.71,1.8,0.0,0.0,0.0
1/8/2008,03:15:00,0.264,0.134,239.730,1.400,0.000,0.000,1.0
9/5/2010,00:59:00,0.294,0.000,242.840,1.200,0.000,0.000,0.0
17/12/2006,06:49:00,0.478,0.092,244.460,2.000,0.000,1.000,0.0
7/8/2010,06:16:00,0.408,0.348,241.460,2.200,0.000,1.000,0.0
2/4/2010,05:37:00,0.232,0.000,242.470,1.000,0.000,0.000,0.0
15/12/2007,19:57:00,4.162,0.164,232.860,17.800,0.000,0.000,17.0
18/8/2010,20:52:00,?,?,?,?,?,?,
29/11/2008,21:40:00,3.026,0.122,243.770,12.400,2.000,0.000,18.0
25/10/2007,00:37:00,0.208,0.000,243.580,0.800,0.000,0.000,0.0
8/6/2007,12:28:00,1.652,0.154,233.600,7.200,0.000,1.000,17.0
2/5/2007,18:53:00,0.182,0.000,234.420,0.800,0.000,0.000,0.0
23/12/2008,17:10:00,0.416,0.000,238.500,1.800,0.000,0.000,0.0
11/7/2008,22:24:00,1.796,0.132,240.220,7.400,0.000,1.000,1.0
11/9/2008,00:34:00,0.302,0.118,240.640,1.600,0.000,0.000,2.0
9/8/2010,22:00:00,0.344,0.246,242.020,1.800,0.000,2.000,1.0
30/10/2009,12:25:00,1.296,0.000,240.370,5.400,0.000,0.000,18.0
19/7/2010,10:07:00,0.342,0.222,239.700,1.600,0.000,0.000,0.0
27/7/2008,17:40:00,0.608,0.276,238.410,2.800,0.000,2.000,1.0
3/11/2009,22:27:00,1.856,0.000,241.850,7.600,0.000,0.000,19.0
10/3/2010,23:15:00,0.858,0.000,244.240,3.400,0.000,0.000,0.0
7/4/2007,18:24:00,0.486,0.240,239.870,2.200,0.000,1.000,0.0
8/11/2007,02:39:00,0.308,0.094,244.750,1.200,0.000,0.000,0.0
17/7/2009,06:29:00,0.168,0.000,241.280,0.800,0.000,0.000,1.0
4/5/2009,05:44:00,1.388,0.048,238.020,5.800,0.000,0.000,1.0
25/7/2007,10:31:00,0.122,0.000,232.290,0.600,0.000,0.000,0.0
2/8/2008,13:12:00,0.224,0.104,242.530,1.000,0.000,0.000,0.0
20/7/2007,14:39:00,0.500,0.098,233.240,3.000,0.000,0.000,0.0
28/3/2010,07:52:00,0.328,0.090,244.380,1.400,0.000,0.000,1.0
10/8/2010,01:49:00,2.092,0.436,239.600,8.800,0.000,1.000,30.0
6/8/2009,04:36:00,1.366,0.220,239.950,5.600,0.000,0.000,19.0
11/5/2007,00:32:00,0.286,0.190,235.190,1.400,0.000,0.000,0.0
5/7/2007,11:30:00,0.226,0.104,239.050,1.000,0.000,0.000,0.0
23/6/2008,01:30:00,0.136,0.000,238.350,0.600,0.000,0.000,1.0
25/11/2010,04:12:00,0.4,0.212,243.45,1.8,0.0,1.0,0.0
2/9/2010,03:17:00,0.352,0.204,241.210,1.600,0.000,0.000,1.0
6/3/2008,11:21:00,1.436,0.190,239.310,6.000,0.000,0.000,0.0
3/8/2010,16:10:00,1.338,0.000,241.190,5.400,0.000,0.000,18.0
9/8/2008,05:40:00,0.174,0.150,240.240,0.800,0.000,0.000,1.0
24/2/2009,02:56:00,0.424,0.226,245.540,2.000,0.000,0.000,0.0
5/3/2008,21:18:00,1.754,0.086,239.190,7.200,0.000,0.000,0.0
18/12/2007,22:57:00,1.316,0.154,245.230,5.400,0.000,0.000,0.0
31/8/2010,16:20:00,0.632,0.108,242.760,2.600,0.000,0.000,1.0
30/6/2008,11:42:00,1.518,0.210,238.970,6.400,0.000,0.000,18.0
19/12/2008,16:22:00,1.124,0.606,244.390,5.800,0.000,0.000,0.0
31/5/2009,20:55:00,0.658,0.146,240.610,3.200,1.000,1.000,1.0
2/8/2008,21:20:00,0.240,0.118,236.230,1.000,0.000,0.000,1.0
26/5/2008,18:54:00,0.428,0.144,240.970,2.000,0.000,0.000,0.0
21/1/2010,13:36:00,1.500,0.102,244.880,6.200,0.000,0.000,19.0
26/2/2007,16:31:00,0.220,0.000,243.260,0.800,0.000,0.000,0.0
1/1/2008,18:44:00,2.776,0.000,236.040,11.600,0.000,0.000,0.0
22/1/2008,17:20:00,0.436,0.070,241.950,2.000,0.000,0.000,0.0
8/10/2007,20:00:00,0.626,0.080,237.350,2.600,0.000,0.000,0.0
6/12/2009,08:53:00,1.404,0.046,241.270,5.800,0.000,0.000,19.0
18/3/2010,19:20:00,3.528,0.386,237.150,15.200,0.000,0.000,18.0
29/4/2007,01:14:00,?,?,?,?,?,?,
9/10/2009,22:26:00,0.418,0.128,243.830,1.800,0.000,0.000,1.0
31/5/2009,05:16:00,0.504,0.128,244.160,2.800,0.000,2.000,5.0
1/12/2007,19:24:00,2.198,0.110,239.850,9.200,1.000,0.000,18.0
20/8/2007,17:16:00,1.452,0.134,241.770,6.000,0.000,2.000,18.0
12/3/2009,23:31:00,0.294,0.078,247.880,1.200,0.000,0.000,0.0
20/1/2009,00:23:00,0.242,0.056,246.900,1.000,0.000,0.000,0.0
4/9/2007,10:14:00,1.270,0.110,239.000,5.200,0.000,0.000,17.0
1/5/2010,15:05:00,0.794,0.244,241.380,3.400,1.000,5.000,1.0
10/12/2009,19:05:00,3.054,0.436,237.920,13.600,8.000,0.000,1.0
17/5/2009,11:20:00,2.636,0.510,236.990,11.200,1.000,0.000,17.0
24/5/2010,17:58:00,2.686,0.464,238.140,11.400,0.000,36.000,0.0
11/10/2007,16:05:00,0.316,0.096,240.860,1.400,0.000,0.000,0.0
27/12/2009,16:02:00,2.010,0.000,243.110,8.200,0.000,0.000,19.0
13/9/2007,22:57:00,0.436,0.112,243.810,2.000,0.000,0.000,0.0
22/2/2008,00:10:00,0.248,0.000,244.870,1.200,0.000,0.000,0.0
18/5/2008,13:52:00,1.376,0.160,239.980,5.800,0.000,0.000,19.0
17/11/2010,04:41:00,0.33,0.09,247.21,1.4,0.0,1.0,0.0
23/4/2008,19:35:00,1.532,0.118,241.040,6.400,0.000,0.000,19.0
28/2/2007,12:27:00,0.220,0.000,242.770,0.800,0.000,0.000,0.0
14/6/2007,20:59:00,0.644,0.372,239.990,3.200,1.000,1.000,0.0
17/5/2007,23:38:00,1.514,0.056,235.840,6.400,0.000,0.000,17.0
12/12/2008,18:50:00,1.902,0.060,240.930,7.800,0.000,0.000,17.0
8/8/2010,16:29:00,0.154,0.000,239.930,0.600,0.000,0.000,1.0
8/7/2007,23:28:00,1.010,0.000,241.290,4.200,0.000,0.000,0.0
13/6/2008,10:50:00,1.188,0.000,236.430,5.000,0.000,0.000,17.0
10/3/2008,10:01:00,1.380,0.076,239.130,5.800,0.000,1.000,17.0
20/4/2008,05:29:00,0.256,0.000,241.220,1.000,0.000,0.000,1.0
15/10/2008,04:06:00,0.536,0.290,239.810,2.600,0.000,1.000,0.0
15/11/2009,10:47:00,1.380,0.056,241.780,5.600,0.000,0.000,19.0
24/7/2008,01:20:00,0.356,0.098,239.000,1.400,0.000,2.000,1.0
3/6/2009,04:09:00,0.214,0.000,244.720,1.000,0.000,0.000,1.0
24/11/2009,16:15:00,0.830,0.000,245.040,3.400,0.000,0.000,0.0
31/10/2007,14:42:00,1.384,0.000,238.490,5.800,0.000,1.000,17.0
29/7/2007,13:31:00,0.100,0.000,234.910,0.400,0.000,0.000,0.0
20/4/2010,21:11:00,2.498,0.000,238.250,10.400,1.000,0.000,18.0
10/5/2007,23:57:00,0.258,0.082,235.340,1.200,0.000,0.000,0.0
25/8/2007,20:13:00,0.350,0.230,239.730,1.600,0.000,0.000,0.0
22/1/2009,20:36:00,0.414,0.048,242.390,1.800,0.000,0.000,0.0
12/7/2008,00:03:00,1.656,0.246,241.190,6.800,2.000,1.000,18.0
29/12/2008,19:43:00,0.320,0.106,248.200,1.400,0.000,0.000,0.0
21/5/2008,07:14:00,1.856,0.134,240.450,7.600,0.000,0.000,18.0
24/6/2009,10:06:00,1.400,0.300,236.880,6.000,0.000,1.000,18.0
25/7/2008,08:58:00,1.340,0.148,237.860,5.600,0.000,2.000,18.0
9/9/2010,03:11:00,0.192,0.000,240.230,1.000,0.000,0.000,1.0
26/7/2007,14:20:00,0.136,0.000,236.100,0.600,0.000,0.000,0.0
4/6/2008,00:48:00,0.268,0.100,233.980,1.200,0.000,0.000,1.0
17/6/2007,03:51:00,0.192,0.114,244.940,0.800,0.000,1.000,0.0
6/12/2009,09:28:00,0.486,0.202,243.440,2.200,0.000,0.000,1.0
15/11/2008,09:20:00,1.380,0.000,237.670,5.800,0.000,0.000,18.0
26/6/2010,19:13:00,0.346,0.248,243.230,1.600,0.000,2.000,0.0
1/3/2009,10:09:00,4.552,0.166,239.610,19.000,45.000,0.000,18.0
30/5/2009,23:38:00,1.098,0.138,241.750,4.600,2.000,0.000,1.0
7/12/2009,00:34:00,0.446,0.240,246.150,2.200,0.000,0.000,0.0
6/3/2010,18:20:00,0.438,0.000,242.590,1.800,0.000,0.000,1.0
5/11/2008,14:26:00,1.646,0.058,241.350,6.800,0.000,2.000,18.0
2/8/2007,16:53:00,0.100,0.000,234.790,0.400,0.000,0.000,0.0
27/10/2007,18:06:00,0.300,0.102,239.440,1.200,0.000,0.000,0.0
31/12/2006,13:11:00,3.734,0.076,235.310,15.800,0.000,0.000,17.0
23/4/2008,17:42:00,0.720,0.402,240.790,3.400,0.000,1.000,1.0
22/3/2007,12:18:00,0.284,0.074,241.320,1.200,0.000,1.000,0.0
24/10/2008,14:26:00,0.342,0.096,245.810,1.400,0.000,1.000,1.0
28/2/2010,21:40:00,0.334,0.096,239.960,1.400,0.000,0.000,1.0
24/8/2007,08:33:00,2.104,0.196,238.800,9.800,0.000,8.000,18.0
15/2/2008,23:25:00,0.788,0.096,244.080,3.200,0.000,0.000,0.0
31/1/2007,06:30:00,0.246,0.000,242.760,1.000,0.000,0.000,0.0
22/7/2009,13:47:00,0.316,0.226,240.830,1.600,0.000,0.000,1.0
15/2/2008,22:06:00,3.726,0.174,235.510,15.800,1.000,1.000,17.0
2/3/2008,09:52:00,1.582,0.046,239.150,6.600,0.000,0.000,18.0
4/6/2008,08:35:00,1.606,0.062,232.180,6.800,0.000,1.000,17.0
5/11/2010,23:52:00,0.344,0.074,244.2,1.4,0.0,0.0,0.0
28/7/2008,05:52:00,1.570,0.000,238.260,6.600,0.000,0.000,18.0
18/4/2008,22:37:00,1.694,0.146,241.670,7.000,0.000,0.000,0.0
18/3/2008,01:46:00,0.402,0.210,243.140,1.800,0.000,0.000,0.0
21/10/2010,20:35:00,2.870,0.508,242.340,12.000,0.000,0.000,11.0
22/3/2009,06:03:00,0.296,0.068,243.430,1.200,0.000,0.000,0.0
17/3/2008,00:53:00,1.450,0.174,239.660,6.000,0.000,0.000,18.0
4/8/2009,13:49:00,0.312,0.238,241.370,1.600,0.000,0.000,1.0
25/10/2010,10:33:00,1.394,0.066,240.580,5.800,0.000,1.000,18.0
4/9/2008,07:04:00,1.306,0.176,238.150,5.600,0.000,1.000,1.0
13/9/2010,04:44:00,0.144,0.000,242.830,0.600,0.000,0.000,1.0
7/8/2010,14:14:00,0.156,0.000,241.690,0.600,0.000,0.000,0.0
4/3/2008,12:52:00,2.160,0.172,240.270,9.000,0.000,2.000,18.0
6/11/2010,23:02:00,0.708,0.176,239.63,3.0,0.0,1.0,0.0
30/3/2010,02:03:00,0.356,0.182,244.650,1.600,0.000,0.000,0.0
13/8/2008,06:23:00,0.126,0.084,240.240,0.600,0.000,0.000,1.0
17/12/2008,11:55:00,1.830,0.364,244.740,7.600,0.000,2.000,18.0
13/1/2007,23:42:00,3.134,0.120,238.700,13.000,1.000,0.000,17.0
16/2/2010,11:13:00,1.506,0.048,242.210,6.200,0.000,2.000,18.0
1/2/2008,21:02:00,0.222,0.000,238.520,1.000,0.000,0.000,0.0
19/1/2009,01:11:00,0.230,0.000,244.510,1.000,0.000,0.000,0.0
15/3/2008,10:31:00,1.466,0.172,237.120,6.200,0.000,0.000,17.0
9/9/2009,23:22:00,0.170,0.000,245.760,0.800,0.000,0.000,1.0
13/7/2007,02:37:00,0.328,0.220,239.970,1.600,0.000,0.000,0.0
4/12/2007,06:36:00,2.822,0.108,240.660,11.800,0.000,0.000,17.0
10/10/2009,23:37:00,1.006,0.300,243.580,4.200,0.000,0.000,12.0
