,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,day,month,Total_power_use
37975,1.61,0.138,243.5,6.6,0,1,18,12,9,19
37976,0.394,0.118,239.61,1.6,0,0,0,19,4,0
37977,0.208,0.086,236.76,1.0,0,0,0,6,8,0
37978,0.728,0.216,245.74,3.0,0,0,0,4,9,0
37979,0.41,0.254,245.14,2.0,0,1,0,17,6,1
37980,1.382,0.098,239.95,5.8,0,0,17,13,3,17
37981,2.154,0.202,238.37,9.4,27,0,0,14,3,27
37982,1.526,0.114,243.17,6.2,0,0,0,3,11,0
37983,1.396,0.084,241.45,5.8,0,0,19,19,11,19
37984,3.59,0.0,239.31,15.0,38,0,18,27,1,56
37985,0.478,0.074,241.85,2.4,0,0,0,2,12,0
37986,0.236,0.0,242.08,1.0,0,0,1,9,4,1
37987,1.682,0.368,243.12,7.0,1,1,19,5,6,21
37988,3.354,0.432,235.91,14.2,37,0,1,13,6,38
37989,0.216,0.0,239.91,0.8,0,0,0,25,2,0
37990,3.136,0.178,240.78,13.0,0,1,19,27,4,20
37991,1.406,0.076,239.11,5.8,0,0,18,20,10,18
37992,2.362,0.456,240.26,11.0,18,1,18,4,7,37
37993,0.254,0.0,242.93,1.0,0,0,1,9,4,1
37994,0.48,0.046,232.58,2.2,0,1,0,19,5,1
37995,1.374,0.066,240.83,5.6,0,0,19,20,4,19
37996,2.106,0.048,240.55,8.6,0,0,18,6,3,18
37997,0.332,0.264,241.91,1.6,0,1,1,27,7,2
37998,1.322,0.0,242.41,5.4,0,0,19,12,4,19
37999,0.218,0.14,243.07,1.0,0,1,0,29,8,1
38000,0.958,0.098,242.83,4.0,0,0,11,16,9,11
38001,0.328,0.284,242.87,1.8,0,1,1,12,8,2
38002,6.32,0.158,233.9,27.0,37,0,17,13,1,54
38003,1.414,0.084,238.12,6.0,0,0,18,24,1,18
38004,0.37,0.242,243.89,1.8,0,2,0,15,1,2
38005,0.908,0.23,241.54,3.8,0,2,1,18,7,3
38006,4.08,0.41,234.8,17.4,0,36,0,5,2,36
38007,0.482,0.332,242.18,2.4,0,1,0,19,11,1
38008,4.228,0.132,236.74,18.0,0,27,17,8,3,44
38009,1.038,0.288,239.1,4.8,1,1,0,29,5,2
38010,1.496,0.106,239.73,6.2,0,0,18,19,2,18
38011,0.296,0.098,240.22,1.2,0,1,1,6,10,2
38012,4.518,0.258,231.44,19.4,37,16,16,3,6,69
38013,1.8,0.126,241.22,7.4,0,0,18,11,3,18
38014,1.58,0.272,241.87,6.6,0,1,18,1,7,19
38015,2.516,0.132,238.48,10.4,1,0,18,7,4,19
38016,2.61,0.126,238.91,11.0,0,0,18,12,11,18
38017,1.804,0.134,238.92,7.6,0,0,18,17,11,18
38018,2.892,0.25,237.49,12.6,0,0,18,15,6,18
38019,0.484,0.08,247.02,2.0,0,0,0,23,11,0
38020,0.236,0.0,242.34,1.0,0,0,1,9,4,1
38021,2.294,0.226,238.69,9.8,0,0,18,1,2,18
38022,0.482,0.116,244.91,2.0,0,0,0,23,3,0
38023,1.402,0.0,243.09,5.8,0,0,18,19,3,18
38024,0.324,0.0,245.2,1.4,0,0,0,17,2,0
38025,0.364,0.0,244.28,1.4,1,0,0,17,12,1
38026,0.326,0.236,243.62,1.6,0,0,1,17,7,1
38027,0.218,0.0,241.87,0.8,0,0,0,2,3,0
38028,1.338,0.1,244.42,5.6,0,0,0,24,1,0
38029,0.126,0.0,235.71,0.6,0,0,0,17,7,0
38030,2.558,0.254,245.08,10.4,0,0,0,26,12,0
38031,0.472,0.124,242.93,2.2,0,0,1,12,6,1
38032,1.174,0.298,236.93,5.0,0,2,0,22,10,2
38033,0.904,0.214,243.09,3.8,0,0,0,25,12,0
38034,0.664,0.39,240.73,3.2,0,0,0,14,12,0
38035,0.296,0.124,242.42,1.2,0,0,0,24,6,0
38036,0.396,0.21,241.81,1.8,0,1,0,1,12,1
38037,1.28,0.06,240.81,5.2,0,0,19,22,6,19
38038,1.746,0.0,238.08,7.4,0,0,0,27,3,0
38039,1.978,0.08,240.7,8.2,0,0,18,4,10,18
38040,0.502,0.0,240.06,2.0,0,0,0,14,5,0
38041,2.006,0.212,240.76,8.8,3,1,18,25,1,22
38042,2.682,0.1,242.13,11.0,1,18,18,4,1,37
38043,1.172,0.0,239.2,4.8,0,0,1,30,10,1
38044,2.476,0.102,235.71,10.4,0,1,17,19,1,18
38045,4.864,0.304,235.05,20.6,38,0,17,22,11,55
38046,1.608,0.352,238.91,6.8,0,0,18,3,6,18
38047,0.294,0.246,240.63,1.6,0,1,0,21,6,1
38048,0.402,0.0,247.36,1.6,0,0,1,9,3,1
38049,0.37,0.37,243.57,2.0,0,1,1,12,7,2
38050,1.46,0.074,242.17,6.0,0,0,18,19,2,18
38051,0.29,0.07,236.92,1.2,0,0,0,30,5,0
38052,0.552,0.0,243.23,2.2,1,1,1,18,11,3
38053,1.588,0.086,243.36,6.4,0,0,1,9,7,1
38054,1.994,0.124,239.85,8.2,0,0,30,18,8,30
38055,3.206,0.236,240.83,13.2,0,37,0,6,12,37
38056,0.404,0.12,242.29,1.8,0,1,0,5,3,1
38057,2.216,0.216,241.03,9.2,0,1,18,10,4,19
38058,2.862,0.304,240.58,11.8,0,1,19,3,2,20
38059,0.206,0.0,242.97,0.8,0,0,0,1,11,0
38060,1.696,0.064,242.24,7.0,0,0,19,19,2,19
38061,0.53,0.08,242.53,2.4,0,0,0,3,11,0
38062,0.134,0.0,238.57,0.6,0,1,0,18,4,1
38063,2.58,0.0,236.95,10.8,0,0,0,7,2,0
38064,0.232,0.068,237.31,1.0,0,0,0,18,5,0
38065,1.236,0.18,242.45,5.4,0,0,13,9,7,13
38066,1.372,0.0,240.5,5.6,0,1,18,1,10,19
38067,0.402,0.252,243.03,2.0,0,2,0,14,2,2
38068,0.214,0.07,238.84,1.0,0,0,0,1,1,0
38069,2.396,0.234,237.34,10.2,1,0,0,30,3,1
38070,2.774,0.0,242.21,11.8,0,0,19,10,6,19
38071,0.238,0.248,242.43,1.4,0,1,1,19,8,2
38072,0.27,0.098,243.43,1.2,0,1,0,24,8,1
38073,0.444,0.308,237.9,2.2,0,1,0,4,6,1
38074,1.786,0.22,237.23,7.6,0,0,0,2,12,0
38075,0.506,0.112,240.47,2.4,0,1,0,19,9,1
38076,0.22,0.0,243.35,1.0,0,0,0,1,12,0
38077,5.326,0.516,234.77,22.8,38,0,0,20,12,38
38078,0.214,0.13,243.55,1.0,0,1,0,9,8,1
38079,0.344,0.118,243.08,1.4,0,0,0,1,5,0
38080,0.266,0.0,244.72,1.0,0,0,1,9,4,1
38081,6.06,0.166,229.96,26.2,35,38,17,22,1,90
38082,0.23,0.142,241.51,1.0,0,1,1,12,8,2
38083,1.088,0.096,240.62,4.4,0,0,1,15,6,1
38084,1.25,0.1,234.23,5.2,0,0,17,8,8,17
38085,2.068,0.39,239.72,9.0,0,18,1,13,6,19
38086,2.066,0.056,239.99,8.6,0,0,18,17,9,18
38087,1.264,0.11,238.88,5.2,0,0,17,3,9,17
38088,0.506,0.0,244.08,2.0,0,0,0,11,11,0
38089,0.244,0.0,241.07,1.0,0,0,0,12,11,0
38090,0.248,0.0,240.41,1.0,0,0,0,10,10,0
38091,0.328,0.126,246.8,1.4,0,1,1,27,12,2
38092,0.678,0.0,246.2,2.8,1,1,0,16,1,2
38093,0.11,0.0,242.56,0.6,0,0,0,21,9,0
38094,0.234,0.128,243.62,1.0,0,0,0,8,9,0
38095,1.808,0.206,239.14,7.6,1,1,18,3,6,20
38096,1.488,0.308,240.71,6.2,0,2,12,28,8,14
38097,0.218,0.0,238.33,0.8,0,0,0,26,2,0
38098,0.83,0.104,241.65,3.4,0,0,12,25,6,12
38099,0.238,0.246,241.75,1.4,0,1,1,23,8,2
38100,1.494,0.18,238.45,6.2,0,2,1,21,4,3
38101,0.418,0.098,243.73,1.8,0,2,0,3,9,2
38102,0.456,0.0,239.96,2.2,0,0,0,15,3,0
38103,3.138,0.076,232.37,13.4,36,0,0,10,5,36
38104,1.486,0.0,241.06,6.2,0,0,19,8,6,19
38105,3.62,0.298,238.11,15.2,0,17,30,10,8,47
38106,1.448,0.106,238.52,6.0,0,0,18,30,6,18
38107,0.15,0.0,240.19,0.6,0,0,1,21,7,1
38108,1.426,0.098,245.64,5.8,0,2,19,4,4,21
38109,0.4,0.31,237.67,2.2,0,2,1,4,7,3
38110,2.414,0.288,238.24,10.2,0,0,17,2,4,17
38111,0.412,0.254,241.17,2.0,0,2,0,16,1,2
38112,0.446,0.232,245.37,2.0,0,0,1,9,4,1
38113,0.372,0.216,238.19,1.8,0,1,0,21,6,1
38114,0.958,0.272,242.63,4.0,0,0,13,6,7,13
38115,0.254,0.0,243.25,1.0,0,0,1,25,10,1
38116,0.216,0.0,240.81,1.0,0,0,0,13,2,0
38117,0.194,0.0,240.35,1.0,0,0,0,3,7,0
38118,3.636,0.26,233.51,15.6,0,0,17,15,11,17
38119,0.172,0.094,242.05,0.8,0,2,0,2,9,2
38120,1.846,0.0,240.4,7.6,0,0,17,12,12,17
38121,0.506,0.082,244.71,2.0,0,0,0,24,12,0
38122,1.726,0.21,237.8,7.2,0,1,18,24,3,19
38123,0.258,0.096,239.33,1.2,0,0,0,5,8,0
38124,0.22,0.068,239.37,1.0,0,0,0,3,9,0
38125,1.48,0.11,242.04,6.0,0,1,18,13,11,19
38126,0.442,0.066,242.62,2.0,0,0,0,9,1,0
38127,1.814,0.244,238.39,7.8,1,2,18,12,1,21
38128,0.28,0.16,224.6,1.4,0,0,0,18,7,0
38129,0.658,0.19,239.74,2.8,0,2,0,3,3,2
38130,3.264,0.07,236.13,13.8,0,0,17,16,2,17
38131,0.368,0.186,240.13,1.6,0,1,1,14,4,2
38132,0.388,0.0,240.67,1.6,0,3,0,19,11,3
38133,1.428,0.074,237.26,6.0,0,0,18,13,5,18
38134,3.672,0.0,240.73,15.2,36,0,18,27,9,54
38135,3.262,0.162,235.2,13.8,1,1,17,18,2,19
38136,0.226,0.114,242.84,1.0,0,0,1,26,7,1
38137,1.656,0.184,241.25,6.8,0,5,19,8,4,24
38138,1.548,0.204,240.45,6.4,2,1,19,18,10,22
38139,0.246,0.254,240.51,1.4,0,0,0,13,8,0
38140,0.384,0.088,242.06,1.6,0,0,0,2,4,0
38141,0.16,0.0,243.64,0.6,0,0,0,10,8,0
38142,1.426,0.0,239.45,6.0,0,0,18,5,3,18
38143,3.53,0.078,237.63,14.8,37,1,18,10,9,56
38144,2.09,0.0,233.78,9.0,0,0,17,22,4,17
38145,1.944,0.232,237.63,9.0,0,26,0,19,11,26
38146,0.436,0.22,246.54,2.0,0,0,1,15,12,1
38147,1.41,0.064,240.18,5.8,0,0,18,15,2,18
38148,2.532,0.0,244.06,10.2,0,0,19,27,12,19
38149,1.026,0.234,238.78,4.4,0,0,0,17,9,0
38150,0.336,0.28,243.22,1.8,0,2,1,21,7,3
38151,0.294,0.094,242.08,1.2,0,1,1,14,10,2
38152,2.85,0.068,240.73,11.8,3,2,18,26,1,23
38153,1.628,0.128,246.16,6.6,0,0,18,23,12,18
38154,0.534,0.212,242.01,2.6,0,5,3,14,8,8
38155,0.458,0.182,240.68,2.2,0,2,0,12,10,2
38156,1.352,0.074,237.25,5.6,0,2,18,4,9,20
38157,3.306,0.248,238.71,14.0,0,28,18,1,5,46
38158,0.388,0.104,241.04,1.6,0,2,0,4,5,2
38159,1.08,0.054,238.8,4.4,0,0,0,21,2,0
38160,0.17,0.0,241.87,0.8,0,0,1,15,7,1
38161,0.324,0.092,243.79,1.4,0,0,0,25,3,0
38162,0.21,0.0,242.57,0.8,0,0,0,17,1,0
38163,1.748,0.392,241.02,7.4,0,0,18,9,1,18
38164,2.028,0.144,243.33,8.2,0,0,19,4,1,19
38165,1.978,0.45,239.94,8.4,0,1,18,10,11,19
38166,0.2,0.102,240.19,0.8,0,0,1,23,7,1
38167,3.086,0.304,238.16,13.0,0,0,18,25,1,18
38168,3.55,0.052,234.8,15.0,37,0,18,3,6,55
38169,0.336,0.144,235.28,1.6,0,2,0,9,5,2
38170,0.19,0.046,234.64,0.8,0,0,0,1,5,0
38171,0.32,0.052,241.89,1.4,0,0,1,10,5,1
38172,0.572,0.15,241.06,2.8,0,0,5,25,10,5
38173,0.214,0.066,240.61,0.8,0,1,0,24,9,1
38174,0.33,0.152,242.77,1.4,0,0,0,29,10,0
38175,1.438,0.334,237.29,6.2,0,2,18,24,5,20
38176,0.244,0.0,241.05,1.0,0,0,0,12,11,0
38177,0.404,0.192,241.63,1.8,0,2,0,20,7,2
38178,1.414,0.31,236.61,6.0,0,1,18,24,6,19
38179,0.862,0.284,245.98,3.8,0,0,1,5,5,1
38180,1.714,0.0,240.61,7.0,0,0,18,2,10,18
38181,1.776,0.164,237.23,7.4,0,0,18,5,2,18
38182,0.178,0.148,239.56,0.8,0,0,1,28,8,1
38183,0.738,0.0,241.63,3.2,1,0,1,28,9,2
38184,1.116,0.064,239.38,4.6,0,0,0,25,1,0
38185,1.0,0.288,245.46,4.2,0,0,11,20,10,11
38186,1.758,0.064,243.97,7.2,0,0,18,21,12,18
38187,2.056,0.0,237.25,8.6,0,0,0,14,2,0
38188,0.342,0.108,241.82,1.4,0,0,0,14,10,0
38189,0.392,0.188,237.96,1.8,0,0,0,27,6,0
38190,1.51,0.216,240.67,6.4,0,2,19,5,9,21
38191,0.408,0.198,240.65,1.8,0,2,0,8,3,2
38192,1.474,0.0,241.31,6.2,0,0,18,20,1,18
38193,0.222,0.132,240.94,1.2,0,1,1,20,7,2
38194,0.138,0.0,240.86,0.6,0,0,1,1,8,1
38195,1.302,0.09,242.2,5.6,0,1,14,26,9,15
38196,0.23,0.0,246.35,1.0,0,0,0,20,2,0
38197,0.236,0.0,239.9,1.0,0,0,0,6,1,0
38198,0.2,0.0,238.16,0.8,0,0,0,29,10,0
38199,0.218,0.0,243.97,1.0,0,0,0,23,1,0
38200,1.832,0.118,245.07,7.4,0,1,19,3,1,20
38201,5.952,0.056,228.32,26.0,0,1,16,20,1,17
38202,1.004,0.392,242.01,4.4,0,1,12,29,9,13
38203,0.538,0.196,241.67,2.8,0,0,3,18,7,3
38204,0.404,0.0,250.23,1.6,0,0,0,4,1,0
38205,0.884,0.082,247.04,3.6,0,0,0,10,2,0
38206,0.38,0.366,242.59,2.2,0,2,1,1,8,3
38207,0.422,0.1,241.26,2.0,0,0,1,28,7,1
38208,3.16,0.0,244.08,13.4,1,27,19,25,1,47
38209,0.422,0.18,239.88,1.8,0,0,0,5,10,0
38210,1.786,0.252,240.99,7.4,0,0,0,7,11,0
38211,0.674,0.0,242.18,2.8,0,0,1,16,3,1
38212,1.404,0.09,241.45,5.8,0,0,18,19,11,18
38213,0.234,0.0,240.97,1.0,0,0,0,7,9,0
38214,0.318,0.076,244.33,1.2,0,0,0,26,11,0
38215,0.274,0.056,240.21,1.2,0,1,0,2,10,1
38216,0.838,0.592,241.53,4.2,1,1,0,10,6,2
38217,2.248,0.482,239.17,9.6,1,2,29,27,6,32
38218,0.306,0.24,241.59,1.6,0,0,1,1,10,1
38219,0.348,0.098,242.58,1.4,0,2,1,3,10,3
38220,3.728,0.134,242.65,15.4,0,1,20,9,11,21
38221,1.892,0.0,238.77,8.2,0,31,0,6,9,31
38222,0.448,0.102,244.68,2.0,0,0,1,7,4,1
38223,3.1,0.104,242.37,12.8,0,0,18,6,12,18
38224,0.08,0.0,239.82,0.2,0,0,0,26,8,0
38225,0.518,0.046,241.24,2.4,0,0,0,15,11,0
38226,1.33,0.068,242.37,5.4,0,0,18,8,12,18
38227,0.308,0.104,241.1,1.4,0,1,0,31,12,1
38228,1.352,0.0,240.48,5.6,0,0,18,27,3,18
38229,2.64,0.282,233.67,11.4,0,0,0,3,2,0
38230,0.206,0.0,242.29,0.8,0,0,0,26,9,0
38231,0.712,0.244,241.84,3.0,0,1,0,18,6,1
38232,4.142,0.074,233.29,17.6,0,0,17,8,12,17
38233,0.218,0.064,239.58,1.0,0,1,1,22,9,2
38234,0.924,0.216,241.75,4.0,0,0,11,30,8,11
38235,4.98,0.188,236.65,21.8,0,0,17,29,3,17
38236,0.376,0.064,242.97,1.8,0,0,0,8,12,0
38237,0.214,0.0,237.42,0.8,0,0,0,25,2,0
38238,0.15,0.0,239.96,0.6,0,0,0,22,7,0
38239,0.268,0.0,246.13,1.0,0,0,0,7,10,0
38240,0.24,0.0,240.93,1.0,0,0,1,1,3,1
38241,2.36,0.624,238.64,10.2,2,2,18,15,8,22
38242,3.052,0.402,238.03,12.8,0,0,18,28,3,18
38243,0.438,0.194,244.47,2.0,0,1,1,6,10,2
38244,1.53,0.074,244.43,6.2,0,0,19,3,4,19
38245,0.336,0.092,242.31,1.4,0,0,1,17,4,1
38246,0.252,0.118,243.44,1.2,0,0,1,21,7,1
38247,0.478,0.356,241.56,2.4,1,1,1,4,7,3
38248,0.136,0.0,235.39,0.6,0,0,0,3,8,0
38249,2.608,0.186,240.91,10.8,0,2,18,2,12,20
38250,0.2,0.0,242.19,1.0,0,0,1,16,6,1
38251,0.228,0.0,247.69,1.0,0,0,0,3,2,0
38252,0.706,0.306,240.63,3.2,0,2,1,3,10,3
38253,0.35,0.118,244.21,1.4,0,0,1,15,4,1
38254,0.162,0.0,245.54,0.6,0,0,0,21,9,0
38255,1.446,0.096,234.33,6.2,0,0,17,11,5,17
38256,3.566,0.344,235.62,15.8,13,1,17,29,3,31
38257,1.478,0.196,244.03,6.0,0,0,19,12,3,19
38258,6.544,0.636,236.81,27.8,0,27,30,16,7,57
38259,0.41,0.124,242.12,2.2,0,0,5,7,7,5
38260,0.39,0.0,243.28,1.8,0,0,1,13,4,1
38261,0.34,0.242,241.8,1.6,0,1,1,5,8,2
38262,1.698,0.056,236.59,7.2,0,0,26,26,9,26
38263,0.2,0.086,234.2,1.0,0,1,0,3,5,1
38264,0.082,0.0,241.38,0.2,0,0,0,13,8,0
38265,1.382,0.084,235.82,5.8,2,0,17,26,9,19
38266,1.494,0.138,239.72,6.2,0,2,19,27,8,21
38267,2.7,0.342,239.93,11.2,39,2,1,30,5,42
38268,0.354,0.126,244.8,1.4,0,0,1,30,4,1
38269,1.296,0.078,240.27,5.4,0,0,18,2,8,18
38270,3.272,0.212,238.03,13.6,0,0,17,31,1,17
38271,0.282,0.084,237.6,1.2,0,1,0,7,7,1
38272,0.258,0.068,247.68,1.2,0,0,0,7,1,0
38273,0.404,0.094,241.96,1.6,0,0,1,22,4,1
38274,0.422,0.242,246.76,2.0,0,1,0,19,11,1
38275,1.328,0.092,233.96,5.6,0,0,17,3,6,17
38276,1.474,0.066,244.18,6.0,0,0,19,5,1,19
38277,0.324,0.148,241.86,1.6,0,2,1,9,7,3
38278,0.336,0.086,243.93,1.4,0,0,0,25,12,0
38279,0.294,0.052,242.9,1.4,0,0,0,14,11,0
38280,0.348,0.126,243.0,1.4,0,0,0,23,4,0
38281,1.61,0.098,240.66,7.0,0,0,18,15,6,18
38282,1.542,0.324,239.64,6.4,0,2,18,24,3,20
38283,0.334,0.202,241.12,1.6,0,0,1,3,6,1
38284,0.33,0.1,241.95,1.4,0,0,1,13,10,1
38285,1.554,0.346,239.31,6.6,0,2,18,10,12,20
38286,3.356,0.056,233.81,14.4,0,0,17,3,10,17
38287,0.082,0.0,242.85,0.2,0,0,0,24,8,0
38288,0.132,0.0,242.73,0.6,0,0,1,12,9,1
38289,1.324,0.0,241.59,5.4,0,0,18,28,3,18
38290,0.314,0.212,238.94,1.6,0,0,0,27,7,0
38291,0.576,0.282,240.78,2.6,0,2,0,13,10,2
38292,0.322,0.088,236.9,1.4,0,0,0,27,2,0
38293,0.226,0.0,232.56,1.2,0,0,0,26,2,0
38294,0.394,0.178,245.24,1.8,0,0,0,2,1,0
38295,1.654,0.26,243.36,7.0,0,1,1,12,10,2
38296,0.184,0.0,241.09,0.8,0,0,1,21,9,1
38297,3.15,0.42,241.43,13.2,0,12,19,8,11,31
38298,2.002,0.092,236.34,8.4,0,2,0,23,11,2
38299,0.44,0.108,240.12,1.8,0,0,1,29,7,1
38300,1.1,0.096,243.64,4.4,0,0,0,28,11,0
38301,1.268,0.162,239.95,5.2,0,0,1,10,7,1
38302,1.848,0.424,238.1,9.2,17,0,1,19,7,18
38303,0.336,0.126,238.85,1.6,0,0,1,23,5,1
38304,0.4,0.132,243.63,1.8,0,1,1,14,4,2
38305,0.29,0.096,242.42,1.2,0,1,0,15,3,1
38306,1.326,0.154,237.47,5.6,0,0,18,13,7,18
38307,1.288,0.052,239.54,5.2,0,0,18,23,10,18
38308,1.476,0.322,237.89,6.2,0,2,17,14,6,19
38309,0.25,0.262,237.99,1.4,0,1,0,5,8,1
38310,2.584,0.198,240.71,10.8,0,1,18,24,2,19
38311,1.342,0.0,243.16,5.4,0,0,19,4,2,19
38312,0.434,0.35,241.99,2.2,0,2,1,12,7,3
38313,0.47,0.22,242.18,2.2,0,0,0,30,12,0
38314,2.52,0.096,242.69,10.4,0,0,18,21,12,18
38315,0.236,0.0,240.52,1.0,0,0,1,2,11,1
38316,0.372,0.16,242.94,1.6,0,0,1,6,12,1
38317,0.348,0.138,243.97,1.6,0,0,1,6,6,1
38318,1.33,0.068,239.46,5.4,0,0,19,26,9,19
38319,2.718,0.138,237.82,11.8,0,0,18,26,4,18
38320,0.31,0.078,240.14,1.2,0,1,0,14,10,1
38321,0.138,0.0,242.81,0.6,0,0,0,22,8,0
38322,1.402,0.048,246.11,5.6,0,0,18,20,12,18
38323,0.34,0.098,240.62,1.4,0,0,1,1,3,1
38324,0.246,0.12,241.56,1.0,0,0,1,7,7,1
38325,0.394,0.0,244.59,1.6,0,0,0,29,8,0
38326,0.308,0.098,241.94,1.4,0,0,0,14,2,0
38327,0.23,0.0,245.91,1.0,0,0,0,11,1,0
38328,1.908,0.172,238.57,8.0,0,0,19,17,5,19
38329,0.118,0.0,242.06,0.6,0,0,0,14,7,0
38330,0.6,0.09,242.65,2.6,0,0,0,6,6,0
38331,0.35,0.106,244.63,1.4,0,0,0,3,2,0
38332,0.176,0.152,240.49,0.8,0,0,0,12,8,0
38333,0.316,0.1,241.25,1.4,0,0,0,15,10,0
38334,0.432,0.08,242.21,2.0,0,2,0,15,9,2
38335,1.368,0.0,243.09,5.6,0,0,19,28,1,19
38336,0.226,0.092,239.8,1.0,0,0,1,19,9,1
38337,0.252,0.0,240.36,1.0,0,0,0,9,10,0
38338,1.156,0.056,238.61,5.0,0,0,0,9,1,0
38339,1.486,0.078,245.95,6.0,0,0,19,7,1,19
38340,0.216,0.0,244.1,1.0,0,0,0,11,1,0
38341,0.14,0.0,243.15,0.6,0,0,0,31,5,0
38342,0.496,0.0,243.99,2.4,0,0,6,21,4,6
38343,0.308,0.0,243.48,1.4,0,0,1,9,5,1
38344,0.866,0.14,240.77,3.6,0,0,13,23,8,13
38345,1.282,0.0,240.25,5.2,0,0,18,27,11,18
38346,0.53,0.0,242.43,2.6,0,1,3,13,5,4
38347,1.418,0.092,243.13,5.8,0,0,18,13,2,18
38348,1.83,0.062,243.49,7.4,0,0,18,28,2,18
38349,0.434,0.09,243.11,2.0,0,0,0,9,1,0
38350,1.454,0.122,238.52,6.2,0,0,0,5,11,0
38351,0.504,0.108,240.8,2.2,0,0,1,3,5,1
38352,0.246,0.0,241.53,1.0,0,0,1,16,10,1
38353,2.078,0.0,238.17,8.6,0,0,17,20,3,17
38354,0.312,0.256,241.12,1.6,0,1,1,8,8,2
38355,1.98,0.0,238.78,8.2,0,1,18,5,2,19
38356,0.34,0.152,244.23,1.4,0,0,1,9,11,1
38357,0.57,0.06,241.1,2.4,0,2,0,13,4,2
38358,2.294,0.144,237.43,10.4,0,28,0,11,10,28
38359,3.134,0.262,242.73,12.8,0,0,18,9,2,18
38360,0.292,0.094,241.24,1.2,0,0,0,3,3,0
38361,2.492,0.116,237.25,10.4,0,0,17,4,4,17
38362,0.896,0.046,241.96,3.6,0,3,0,4,9,3
38363,2.41,0.248,239.17,10.0,0,2,0,19,2,2
38364,0.334,0.216,240.33,1.6,0,0,0,17,7,0
38365,4.726,0.312,232.61,20.2,20,0,17,11,10,37
38366,0.464,0.322,241.41,2.2,0,1,0,3,4,1
38367,1.42,0.146,239.65,5.8,0,2,18,26,11,20
38368,0.298,0.076,240.55,1.2,0,0,0,27,10,0
38369,3.358,0.048,236.48,14.2,0,1,17,13,10,18
38370,2.194,0.298,235.86,9.4,0,1,17,10,2,18
38371,1.69,0.074,234.67,7.2,0,1,17,22,5,18
38372,1.832,0.108,240.0,7.6,0,0,18,13,2,18
38373,1.33,0.066,240.89,5.4,0,0,19,22,9,19
38374,0.406,0.066,242.78,1.8,0,0,0,5,3,0
38375,0.08,0.0,240.28,0.2,0,0,1,17,8,1
38376,0.674,0.118,229.38,3.0,0,2,0,27,5,2
38377,0.5,0.156,239.87,2.2,0,0,1,9,7,1
38378,0.472,0.36,242.44,2.4,0,2,0,27,2,2
38379,0.166,0.0,240.34,0.8,0,0,0,17,8,0
38380,1.562,0.082,244.34,6.4,1,1,19,21,10,21
38381,1.312,0.164,238.67,5.6,0,0,18,29,8,18
38382,1.462,0.194,239.64,6.0,0,1,19,29,4,20
38383,3.864,0.144,237.37,16.8,18,2,18,24,1,38
38384,1.656,0.0,244.19,6.8,0,0,19,29,9,19
38385,0.354,0.242,240.8,1.8,0,2,1,16,9,3
38386,0.414,0.0,240.57,1.8,0,0,1,25,4,1
38387,0.214,0.046,246.46,0.8,0,0,0,28,10,0
38388,0.178,0.0,240.58,0.8,0,0,1,4,7,1
38389,1.414,0.224,238.92,6.0,0,2,18,14,7,20
38390,0.308,0.238,242.35,1.6,0,0,1,14,7,1
38391,0.35,0.08,243.16,1.4,0,0,1,8,2,1
38392,0.24,0.052,241.04,1.0,0,0,0,7,1,0
38393,0.302,0.07,235.21,1.2,0,0,0,24,5,0
38394,0.182,0.046,240.73,1.0,0,0,0,14,7,0
38395,0.708,0.266,242.72,3.0,0,1,1,3,5,2
38396,0.978,0.072,241.13,4.2,0,0,0,20,1,0
38397,0.482,0.346,244.35,2.4,0,2,0,19,3,2
38398,2.796,0.078,237.66,11.6,38,0,1,18,9,39
38399,2.046,0.482,238.37,9.2,0,2,0,14,11,2
38400,0.316,0.248,242.14,1.6,0,0,1,26,7,1
38401,0.318,0.09,243.06,1.4,0,0,0,15,2,0
38402,1.36,0.072,239.43,5.6,0,0,18,15,2,18
38403,0.346,0.114,242.03,1.4,0,0,1,2,5,1
38404,0.576,0.0,242.5,2.4,0,0,1,1,1,1
38405,0.436,0.228,246.3,2.0,0,0,0,16,2,0
38406,1.036,0.456,242.58,4.6,0,0,13,10,8,13
38407,0.38,0.176,239.3,1.6,0,0,0,30,5,0
38408,0.318,0.228,244.9,1.6,0,1,1,20,9,2
38409,1.472,0.078,242.76,6.0,0,0,18,7,12,18
38410,1.64,0.252,241.68,6.8,0,2,18,20,5,20
38411,0.218,0.0,239.82,1.2,0,0,1,29,7,1
38412,1.806,0.0,241.16,7.4,0,0,18,6,9,18
38413,1.0,0.052,238.98,4.2,0,0,0,21,11,0
38414,1.328,0.0,243.65,5.4,0,0,19,4,1,19
38415,0.254,0.0,244.16,1.0,0,0,0,31,3,0
38416,1.858,0.0,237.85,7.8,0,0,18,22,10,18
38417,0.602,0.082,243.02,2.6,0,0,0,20,10,0
38418,0.742,0.254,242.73,3.2,0,2,0,12,1,2
38419,0.558,0.212,242.31,2.4,0,0,0,1,7,0
38420,0.214,0.052,239.38,1.0,0,0,0,30,5,0
38421,1.714,0.182,241.88,7.0,0,3,18,7,10,21
38422,0.344,0.074,242.8,1.4,0,0,0,29,1,0
38423,0.366,0.202,240.76,1.8,0,0,1,31,8,1
