Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,day,month,Total_power_use
0.306,0.068,240.49,1.2,0,0,0,14,11,0
0.294,0.088,248.36,1.2,0,0,0,14,1,0
5.078,0.176,234.88,21.6,0,0,17,23,1,17
0.21,0.046,238.48,0.8,0,0,0,25,5,0
1.002,0.13,241.12,4.2,0,0,1,1,7,1
0.86,0.2,240.85,3.6,0,0,12,3,8,12
0.398,0.212,239.72,1.8,0,1,0,23,2,1
0.29,0.084,240.64,1.2,0,0,0,27,10,0
1.344,0.0,245.25,5.4,0,0,19,2,2,19
1.818,0.0,246.23,7.4,0,0,19,25,12,19
0.648,0.238,241.11,2.8,0,0,0,13,3,0
0.908,0.18,239.34,3.8,0,1,1,4,3,2
2.248,0.386,241.67,9.4,0,0,29,28,10,29
1.396,0.234,242.9,5.8,0,1,19,3,7,20
1.378,0.0,245.84,5.6,0,0,20,16,12,20
1.234,0.072,236.43,5.2,0,0,18,23,6,18
0.522,0.054,246.76,2.0,0,0,1,14,2,1
0.17,0.144,241.87,0.8,0,1,0,16,8,1
1.472,0.22,242.14,6.0,0,2,18,19,3,20
0.716,0.0,246.48,4.6,0,0,0,24,12,0
0.502,0.378,242.63,2.6,0,2,0,30,1,2
0.23,0.088,240.44,1.0,0,0,1,31,7,1
0.788,0.072,242.28,3.2,0,0,0,30,10,0
0.308,0.128,244.88,1.4,0,1,0,28,2,1
2.12,0.0,236.19,8.8,0,0,18,5,9,18
0.574,0.0,239.29,2.4,0,1,0,23,9,1
0.504,0.26,242.38,2.4,0,1,1,26,8,2
1.396,0.082,241.8,5.6,0,0,18,4,4,18
0.108,0.0,240.87,0.4,0,0,0,17,8,0
0.944,0.442,242.63,4.2,0,0,0,2,2,0
0.576,0.046,239.9,2.4,0,0,1,22,4,1
1.286,0.284,244.02,5.4,0,0,1,21,10,1
2.126,0.088,239.25,8.8,0,1,0,23,12,1
0.884,0.18,244.41,3.6,0,0,0,23,2,0
4.662,0.16,237.85,19.6,38,0,18,14,12,56
1.434,0.148,241.41,6.0,0,0,19,15,7,19
1.546,0.0,240.73,6.4,0,1,17,10,1,18
2.412,0.328,240.54,10.0,0,0,19,1,6,19
0.412,0.216,243.08,1.8,0,0,0,10,4,0
0.24,0.062,243.07,1.0,0,0,1,1,10,1
2.374,0.244,241.97,9.8,0,0,18,15,7,18
1.674,0.138,241.15,6.8,0,5,18,16,11,23
3.466,0.0,235.07,14.6,0,36,17,2,10,53
1.706,0.276,242.06,7.0,0,0,19,25,3,19
0.218,0.0,240.07,1.0,0,0,0,20,4,0
1.458,0.048,239.22,6.2,0,0,0,24,1,0
0.33,0.082,243.15,1.4,0,0,0,17,11,0
0.158,0.0,242.66,0.6,0,0,0,17,7,0
1.372,0.052,241.06,5.6,0,0,19,22,6,19
0.324,0.0,242.17,1.4,0,0,1,17,5,1
0.262,0.05,243.53,1.2,0,0,1,7,6,1
0.916,0.308,242.68,4.0,0,0,12,23,6,12
1.616,0.112,238.6,6.8,0,0,18,21,1,18
0.226,0.124,238.08,1.0,0,0,0,28,7,0
1.864,0.066,241.23,7.6,0,0,19,30,8,19
1.402,0.246,240.01,5.8,0,0,19,24,9,19
3.96,0.08,241.92,16.2,0,2,18,29,11,20
1.774,0.0,238.78,7.4,0,2,17,23,1,19
2.934,0.102,238.19,12.2,37,0,0,16,1,37
0.842,0.192,243.89,3.6,0,0,11,5,6,11
0.294,0.228,238.41,1.6,0,0,0,28,7,0
0.312,0.058,244.97,1.2,0,0,0,22,2,0
0.2,0.098,240.76,0.8,0,0,0,24,7,0
1.358,0.072,240.92,5.6,0,1,18,25,3,19
1.708,0.338,240.95,7.2,0,0,18,3,4,18
0.3,0.184,239.49,1.6,0,0,0,6,7,0
1.308,0.106,238.95,5.4,0,0,0,16,3,0
0.284,0.122,244.13,1.2,0,0,1,18,6,1
2.996,0.236,238.04,12.6,0,0,17,12,1,17
0.256,0.0,242.87,1.2,0,0,0,25,3,0
0.338,0.064,238.63,1.4,0,0,1,6,5,1
0.16,0.0,240.67,0.6,0,0,1,11,6,1
1.434,0.0,240.23,5.8,0,0,19,3,5,19
2.432,0.094,240.03,10.0,2,0,0,8,10,2
0.724,0.074,236.1,3.2,0,0,1,23,5,1
0.126,0.0,238.19,0.6,0,0,0,28,7,0
1.672,0.196,239.9,7.0,0,0,18,21,2,18
4.668,0.408,235.11,19.8,37,0,0,8,1,37
0.882,0.048,243.48,3.6,0,0,1,21,4,1
0.508,0.334,239.08,2.4,0,0,0,12,5,0
1.322,0.07,235.16,5.6,0,1,16,30,5,17
0.472,0.284,244.99,2.4,0,2,3,30,6,5
1.394,0.168,233.12,6.0,0,0,17,30,5,17
0.262,0.1,240.57,1.2,0,1,0,3,9,1
0.216,0.0,240.95,0.8,0,0,0,12,4,0
3.526,0.172,240.47,14.6,0,0,18,23,12,18
1.364,0.064,239.63,5.6,0,0,18,26,10,18
0.386,0.202,246.94,1.8,0,0,0,25,12,0
0.144,0.0,243.1,0.6,0,0,0,4,6,0
3.296,0.0,231.87,14.2,0,34,17,28,7,51
0.428,0.238,244.33,2.0,0,1,1,17,10,2
1.698,0.324,241.36,7.2,0,1,18,21,1,19
0.224,0.0,245.86,0.8,0,0,0,21,3,0
1.646,0.196,238.96,6.8,0,0,18,29,8,18
1.446,0.068,240.14,6.0,0,0,18,9,5,18
0.442,0.0,244.37,1.8,0,0,0,5,3,0
3.072,0.204,239.36,12.8,0,0,0,23,1,0
2.354,0.142,239.8,9.8,1,1,1,3,10,3
0.248,0.0,241.57,1.0,0,0,1,29,4,1
0.414,0.358,241.07,2.2,0,1,1,16,7,2
0.782,0.426,241.39,4.4,0,0,1,22,5,1
0.11,0.0,241.65,0.6,0,0,0,19,9,0
1.66,0.054,240.83,6.8,0,0,1,17,11,1
1.376,0.092,239.19,5.6,0,0,17,18,2,17
0.256,0.054,237.97,1.2,0,0,0,11,10,0
0.836,0.13,245.68,3.4,1,0,1,29,11,2
1.572,0.144,242.44,6.4,0,0,19,12,5,19
0.254,0.062,240.58,1.0,0,0,1,19,9,1
0.136,0.0,241.17,0.6,0,0,1,2,8,1
0.404,0.234,242.66,2.0,0,0,0,21,2,0
1.52,0.22,235.84,6.4,0,1,0,26,4,1
2.596,0.0,243.82,10.6,40,0,0,3,4,40
2.26,0.182,242.29,9.2,0,0,18,8,12,18
0.32,0.0,241.11,1.2,0,0,0,29,9,0
1.566,0.17,237.08,6.6,0,0,17,15,3,17
0.484,0.188,241.58,2.2,0,1,0,22,1,1
1.664,0.152,244.1,6.8,0,0,0,9,7,0
0.392,0.246,243.67,2.0,0,0,0,24,6,0
0.726,0.062,240.57,3.0,0,0,0,6,11,0
0.334,0.098,238.3,1.4,0,0,0,23,2,0
0.78,0.116,241.2,3.2,0,0,11,18,6,11
0.212,0.106,241.86,1.0,0,0,1,1,7,1
0.404,0.21,242.39,1.8,0,0,0,10,11,0
0.518,0.084,245.87,2.2,0,0,0,20,1,0
0.228,0.098,241.97,1.0,0,0,1,19,9,1
1.884,0.104,239.4,7.8,0,0,18,14,11,18
2.39,0.08,232.48,10.2,0,0,16,12,10,16
0.286,0.242,240.97,1.6,0,0,0,19,8,0
0.314,0.216,239.29,1.6,0,0,1,5,7,1
0.422,0.084,245.6,1.8,0,0,0,17,1,0
0.33,0.13,245.52,1.4,0,0,1,26,11,1
0.706,0.36,241.84,3.2,0,2,0,12,11,2
0.286,0.19,241.55,1.4,0,1,1,13,9,2
0.276,0.118,240.52,1.2,0,0,1,4,7,1
3.574,0.086,233.92,15.2,0,0,17,19,1,17
0.266,0.264,238.22,1.4,0,2,1,19,8,3
1.664,0.212,234.04,7.2,0,0,21,17,1,21
1.614,0.134,240.09,7.2,0,0,1,12,7,1
3.518,0.238,238.64,15.4,0,54,1,20,6,55
0.562,0.236,241.95,2.4,0,0,0,26,9,0
0.29,0.134,245.3,1.4,0,0,0,9,7,0
3.536,0.0,238.22,14.8,0,37,18,18,2,55
0.236,0.116,244.03,1.0,0,1,1,5,8,2
0.388,0.094,240.63,1.8,0,0,0,7,4,0
1.566,0.168,237.89,6.6,1,1,18,16,6,20
0.342,0.0,237.01,1.4,0,1,1,5,5,2
1.296,0.0,237.85,5.4,0,0,18,3,6,18
0.394,0.134,246.35,1.6,0,0,1,30,11,1
2.012,0.082,237.5,8.4,0,2,17,23,10,19
0.126,0.0,237.67,0.6,0,0,0,5,7,0
1.49,0.248,238.9,6.2,0,1,18,17,7,19
1.258,0.082,239.28,5.2,0,0,19,16,6,19
1.304,0.048,243.37,5.2,0,0,18,2,2,18
0.382,0.324,234.22,2.0,0,2,0,3,8,2
1.442,0.11,240.79,6.0,0,0,19,27,4,19
0.342,0.126,242.56,1.4,0,2,1,9,10,3
0.376,0.082,241.15,1.6,0,0,1,29,9,1
0.202,0.112,239.0,1.0,0,2,0,1,9,2
0.238,0.0,241.47,1.0,0,0,0,5,3,0
0.342,0.212,241.55,1.6,0,0,1,4,6,1
0.332,0.0,241.09,1.4,0,0,0,7,6,0
0.294,0.074,243.49,1.2,0,0,0,4,4,0
1.116,0.13,245.03,4.6,0,2,1,3,9,3
0.708,0.154,242.61,3.0,0,1,1,6,5,2
1.674,0.272,238.72,7.0,2,5,18,25,8,25
0.17,0.092,234.4,0.8,0,0,0,1,8,0
4.164,0.39,235.58,18.0,15,0,17,29,5,32
2.01,0.124,240.83,8.2,0,0,18,26,11,18
0.218,0.098,240.76,1.0,0,0,0,19,4,0
0.872,0.288,241.55,3.8,0,1,0,20,6,1
1.446,0.0,239.27,6.0,0,2,18,10,6,20
3.998,0.0,237.97,16.8,38,0,17,27,10,55
0.24,0.114,242.0,1.0,0,0,0,16,7,0
0.718,0.084,241.3,3.0,0,1,0,12,11,1
0.46,0.274,249.53,2.2,0,1,0,28,2,1
0.59,0.0,241.81,2.4,0,0,1,9,10,1
2.708,0.0,240.14,11.2,0,0,17,25,1,17
1.36,0.072,240.15,5.6,0,1,19,25,8,20
7.728,0.222,234.25,33.0,37,35,17,16,1,89
0.324,0.07,246.7,1.2,0,0,1,15,2,1
0.946,0.0,243.97,4.0,0,0,0,6,11,0
0.256,0.12,239.03,1.2,0,1,1,7,7,2
1.078,0.05,240.7,4.4,0,1,0,24,1,1
0.198,0.132,240.78,1.0,0,0,0,18,8,0
1.616,0.202,243.47,6.6,0,1,19,29,1,20
0.254,0.104,240.85,1.2,0,0,0,3,9,0
1.278,0.0,238.84,5.2,0,0,18,7,12,18
0.304,0.09,240.02,1.2,0,0,0,21,5,0
1.306,0.0,241.57,5.6,0,0,19,22,6,19
0.494,0.082,239.71,2.0,0,1,1,4,3,2
5.14,0.05,236.32,21.6,0,0,17,18,4,17
1.446,0.0,241.49,6.0,0,0,19,15,10,19
1.038,0.394,241.03,4.6,0,0,12,28,8,12
0.328,0.056,239.07,1.4,0,2,1,18,4,3
0.424,0.108,237.45,1.8,1,0,0,19,2,1
0.656,0.056,240.19,2.8,0,1,1,18,5,2
1.244,0.046,235.08,5.2,0,0,17,15,10,17
1.882,0.222,235.31,8.0,0,2,27,17,9,29
0.372,0.164,234.05,1.6,0,0,0,31,5,0
1.66,0.0,239.01,6.8,0,0,1,21,1,1
0.326,0.122,241.06,1.4,0,0,0,27,2,0
0.234,0.0,242.38,1.0,0,0,0,10,4,0
1.742,0.33,238.0,7.4,0,3,17,5,3,20
0.426,0.184,241.2,2.0,0,0,0,18,11,0
1.564,0.336,243.12,6.6,0,1,18,19,6,19
1.358,0.064,237.5,5.6,0,0,18,11,4,18
0.224,0.0,241.0,1.0,0,0,0,21,2,0
1.626,0.184,236.39,7.0,0,1,0,15,1,1
2.17,0.234,242.23,9.0,0,0,18,14,12,18
1.368,0.0,244.32,5.6,0,0,19,8,4,19
0.342,0.064,244.33,1.4,0,0,0,16,1,0
0.448,0.292,242.14,2.2,1,0,1,12,7,2
1.964,0.176,240.65,8.2,0,1,18,3,7,19
2.368,0.11,236.05,10.2,2,29,0,24,6,31
1.45,0.0,242.03,6.0,0,0,18,17,4,18
3.062,0.104,241.61,12.6,0,0,18,18,3,18
0.296,0.104,245.71,1.2,0,1,0,16,3,1
1.484,0.218,240.68,6.2,0,1,0,6,9,1
4.572,0.864,236.97,19.8,38,1,21,22,8,60
0.322,0.076,243.47,1.4,0,0,1,19,4,1
0.24,0.128,242.61,1.0,0,0,1,1,6,1
0.344,0.082,246.41,1.4,0,1,0,13,11,1
0.42,0.244,240.96,2.0,0,1,0,17,3,1
0.37,0.046,241.61,1.8,0,0,1,16,5,1
0.52,0.202,243.54,2.4,0,0,1,11,7,1
0.198,0.076,235.28,0.8,0,0,0,18,7,0
1.596,0.124,248.07,6.4,0,0,19,25,1,19
1.334,0.0,240.54,5.4,0,0,18,29,12,18
0.698,0.08,240.73,2.8,0,0,1,1,10,1
0.478,0.0,242.6,2.0,0,0,0,20,10,0
0.108,0.0,238.84,0.4,0,0,0,20,9,0
1.52,0.108,242.48,6.2,0,0,18,18,3,18
0.236,0.05,240.29,1.0,0,0,0,1,10,0
3.18,0.078,238.42,13.2,0,0,17,6,4,17
2.26,0.218,248.82,9.0,0,2,19,5,1,21
0.24,0.14,245.42,1.0,0,2,0,26,7,2
2.482,0.14,242.93,10.2,1,0,1,15,9,2
1.61,0.0,238.29,6.6,1,0,18,1,5,19
0.454,0.054,247.69,2.0,0,0,0,8,12,0
1.376,0.066,241.92,5.6,0,0,18,28,5,18
1.52,0.224,238.85,6.4,0,0,1,4,7,1
0.38,0.054,244.02,1.6,0,0,1,7,10,1
0.98,0.106,241.25,5.4,10,1,1,23,3,12
0.576,0.278,228.41,3.2,0,1,0,18,7,1
1.556,0.218,245.33,6.4,1,1,18,21,3,20
2.154,0.068,239.76,9.0,0,0,17,15,1,17
0.598,0.13,241.68,2.8,0,0,6,22,6,6
0.906,0.114,243.94,3.8,0,0,1,20,4,1
0.916,0.09,240.64,3.8,0,0,0,1,2,0
0.184,0.146,239.15,1.0,0,0,1,14,8,1
1.458,0.106,242.57,6.0,1,2,18,18,3,21
0.548,0.0,242.34,2.4,0,1,0,13,3,1
0.25,0.0,241.25,1.0,0,0,0,15,2,0
0.246,0.106,239.48,1.0,0,2,1,2,8,3
0.822,0.366,242.38,4.0,1,1,1,31,5,3
1.334,0.142,237.86,5.6,0,0,18,13,7,18
1.258,0.056,237.59,5.2,0,0,17,4,9,17
0.466,0.054,242.73,2.2,0,0,0,12,1,0
0.262,0.046,245.88,1.2,0,0,0,4,3,0
1.34,0.07,239.37,5.6,0,0,18,9,6,18
0.522,0.16,243.15,2.2,0,0,0,20,1,0
1.282,0.0,239.5,5.4,0,0,18,4,6,18
0.408,0.188,241.42,1.8,0,1,1,12,10,2
0.392,0.174,240.24,1.8,0,0,0,8,12,0
1.31,0.074,239.85,5.4,0,2,18,25,6,20
0.21,0.072,241.06,0.8,0,0,1,23,6,1
1.438,0.078,242.97,5.8,0,0,19,19,2,19
1.47,0.218,241.64,6.0,0,1,19,29,3,20
0.354,0.128,246.1,1.4,0,0,1,28,3,1
0.928,0.094,242.4,3.8,0,0,0,13,6,0
0.356,0.13,243.82,1.6,0,0,0,14,2,0
0.21,0.0,245.28,0.8,0,0,0,1,11,0
0.528,0.104,243.82,2.2,0,0,0,28,2,0
0.132,0.0,242.31,0.6,0,1,0,13,9,1
0.272,0.0,248.33,1.0,0,0,1,10,3,1
0.296,0.152,243.64,1.4,0,1,0,9,1,1
1.31,0.138,239.59,5.4,0,0,17,27,7,17
0.48,0.052,239.05,2.0,0,0,0,30,1,0
0.436,0.228,242.56,2.0,0,0,1,3,8,1
0.342,0.104,242.21,1.4,0,1,0,1,4,1
2.46,0.05,238.66,10.2,0,0,17,24,11,17
3.11,0.286,236.3,13.2,0,0,18,5,10,18
1.34,0.048,238.73,5.6,0,0,17,26,11,17
1.656,0.0,237.58,7.0,0,0,18,14,5,18
2.312,0.158,236.98,9.6,0,0,17,21,12,17
0.274,0.0,243.0,1.2,0,0,1,1,11,1
2.524,0.382,246.05,10.4,1,2,19,26,12,22
3.312,0.324,235.37,14.0,0,0,17,27,9,17
2.836,0.33,240.09,11.8,39,0,1,15,9,40
0.448,0.128,240.7,2.2,0,0,0,28,7,0
1.09,0.116,242.18,4.6,0,0,13,28,7,13
0.508,0.0,244.7,2.8,0,0,0,13,1,0
1.748,0.06,240.2,7.2,1,0,19,11,6,20
1.248,0.318,239.06,5.8,5,0,1,19,4,6
0.324,0.076,243.6,1.4,0,0,1,1,3,1
1.694,0.054,235.4,7.2,0,0,17,21,12,17
1.312,0.0,243.53,5.4,0,0,18,17,12,18
0.546,0.094,243.39,2.2,0,0,1,21,9,1
0.222,0.0,242.78,1.0,0,0,0,1,12,0
2.856,0.06,240.94,11.8,0,1,18,14,11,19
0.276,0.238,244.93,1.4,0,1,0,22,9,1
0.422,0.236,240.18,2.0,0,1,1,22,4,2
0.37,0.09,240.73,1.6,0,0,0,18,5,0
1.268,0.0,238.62,5.2,0,0,18,21,11,18
1.898,0.158,239.22,7.8,0,1,18,9,10,19
0.318,0.096,244.36,1.4,0,0,1,5,6,1
0.342,0.066,241.0,1.4,0,1,1,13,5,2
0.226,0.076,241.46,1.2,0,0,1,19,5,1
0.338,0.094,244.03,1.4,0,0,0,18,3,0
0.958,0.284,242.14,4.0,0,0,12,15,9,12
0.248,0.054,239.87,1.0,0,0,0,17,4,0
0.41,0.212,243.97,1.8,0,0,0,22,2,0
0.278,0.058,244.31,1.2,0,0,0,18,2,0
0.322,0.192,240.95,1.6,0,0,1,15,6,1
0.374,0.074,241.84,1.6,0,1,1,26,4,2
0.402,0.126,248.81,1.8,0,0,0,27,1,0
0.252,0.118,240.35,1.2,0,0,1,5,8,1
0.484,0.11,241.57,2.2,0,0,0,3,12,0
0.604,0.12,242.08,2.8,0,0,0,11,6,0
1.498,0.188,240.78,6.2,0,1,17,14,11,18
0.264,0.0,243.65,1.0,0,0,1,12,4,1
0.384,0.17,240.94,1.8,0,0,0,29,3,0
0.178,0.152,240.49,0.8,0,0,0,15,8,0
0.336,0.094,242.0,1.4,0,0,0,9,5,0
2.994,0.114,240.71,12.4,1,0,18,15,10,19
0.384,0.092,244.14,1.6,0,0,1,9,5,1
1.772,0.202,237.15,7.4,0,0,18,10,10,18
0.318,0.252,242.07,1.6,0,0,1,26,8,1
1.256,0.0,242.01,5.2,0,0,19,25,5,19
1.856,0.398,240.17,7.8,0,0,11,18,3,11
1.754,0.316,241.14,7.4,0,1,18,8,2,19
0.348,0.072,241.79,1.4,0,0,0,13,10,0
0.298,0.108,245.93,1.2,0,1,0,29,10,1
1.416,0.104,240.52,5.8,0,0,18,16,4,18
1.512,0.206,239.91,6.2,0,0,18,9,1,18
1.302,0.114,239.82,5.4,0,0,18,16,6,18
1.79,0.0,240.9,7.8,0,0,1,30,8,1
0.3,0.084,244.87,1.2,0,0,0,28,3,0
0.308,0.098,240.15,1.4,0,0,0,5,4,0
1.208,0.0,238.79,5.0,0,0,18,29,7,18
0.712,0.27,238.5,3.2,0,0,0,24,6,0
2.694,0.114,242.04,11.0,0,0,18,30,11,18
1.484,0.104,244.96,6.0,0,0,19,16,2,19
1.438,0.16,239.84,6.0,0,0,18,16,2,18
0.336,0.126,241.08,1.4,0,1,1,15,4,2
0.328,0.098,244.12,1.4,0,0,0,20,2,0
1.318,0.0,242.58,5.4,0,1,18,19,12,19
0.238,0.106,238.1,1.0,0,0,1,4,6,1
0.326,0.124,242.57,1.4,0,0,0,9,2,0
0.136,0.0,242.76,0.6,0,0,1,11,9,1
1.612,0.102,242.41,6.6,0,2,19,23,3,21
0.218,0.104,241.21,1.0,0,1,1,19,8,2
6.238,0.108,233.17,26.6,36,40,17,22,1,93
0.31,0.118,246.54,1.4,0,0,0,23,3,0
0.34,0.052,238.58,1.4,0,0,0,15,5,0
0.212,0.094,237.83,1.0,0,0,0,18,7,0
1.206,0.0,241.6,5.0,0,0,1,10,7,1
1.308,0.094,234.31,5.6,0,0,0,13,5,0
1.196,0.0,237.61,5.0,0,0,18,15,6,18
1.612,0.048,245.43,6.6,0,4,18,28,11,22
0.206,0.05,235.35,0.8,0,0,0,16,5,0
0.398,0.186,245.52,1.8,0,0,0,29,3,0
2.49,0.058,236.3,10.6,0,0,17,26,10,17
0.396,0.238,242.18,1.8,0,2,0,31,1,2
0.142,0.0,238.52,0.6,0,0,0,5,9,0
0.314,0.0,239.93,1.4,0,0,0,7,10,0
0.346,0.098,239.44,1.4,0,0,1,21,4,1
1.67,0.17,239.64,7.0,2,2,18,23,3,22
2.294,0.158,241.68,10.0,0,0,18,31,12,18
1.652,0.102,241.54,6.8,1,0,18,7,2,19
0.26,0.048,246.24,1.2,0,0,0,13,1,0
0.37,0.134,237.64,1.6,0,1,1,26,5,2
1.366,0.0,242.34,5.6,0,0,18,2,2,18
0.302,0.228,241.92,1.4,0,1,1,30,6,2
0.372,0.0,239.6,1.6,0,0,0,17,2,0
0.224,0.108,238.11,1.0,0,0,0,1,5,0
1.902,0.0,238.87,8.0,0,0,18,26,1,18
1.078,0.118,238.11,4.6,0,0,1,29,7,1
0.372,0.22,244.55,1.8,0,0,1,5,6,1
0.372,0.112,246.96,1.6,0,0,0,24,1,0
0.36,0.054,240.05,1.6,0,0,0,19,11,0
0.258,0.0,245.75,1.0,0,0,1,11,5,1
2.352,0.576,239.16,11.0,18,1,1,18,4,20
1.71,0.054,237.89,7.2,0,0,17,9,3,17
0.63,0.156,239.78,2.8,0,0,1,13,4,1
0.414,0.23,242.27,1.8,0,1,0,29,4,1
0.414,0.18,242.91,1.8,0,0,0,26,4,0
0.266,0.0,240.01,1.2,0,1,0,28,9,1
0.33,0.256,240.92,1.6,0,1,0,11,6,1
0.08,0.0,238.49,0.2,0,0,0,25,8,0
0.262,0.12,241.84,1.2,0,0,0,15,7,0
0.264,0.0,238.48,1.2,0,0,0,3,3,0
0.128,0.0,237.73,0.6,0,0,0,1,5,0
1.694,0.052,240.11,7.0,0,0,18,15,10,18
0.352,0.322,240.61,2.0,0,2,1,13,7,3
0.248,0.114,243.1,1.0,0,1,1,10,8,2
1.586,0.134,241.49,6.6,0,2,18,16,9,20
0.238,0.086,241.33,1.2,0,0,1,10,6,1
1.416,0.0,239.42,6.0,0,0,18,30,5,18
2.382,0.216,241.94,9.8,0,0,18,28,1,18
0.524,0.23,243.68,2.4,0,0,1,18,4,1
2.028,0.064,239.15,8.4,0,0,18,6,4,18
0.144,0.0,238.94,0.6,0,0,0,6,9,0
0.514,0.13,242.2,2.2,0,0,1,18,3,1
1.824,0.232,239.18,7.6,2,0,18,15,3,20
2.55,0.196,240.94,10.6,0,1,19,6,9,20
0.354,0.0,242.17,1.4,0,1,1,31,3,2
4.186,0.504,238.08,17.6,39,0,18,22,4,57
2.868,0.438,237.86,12.4,2,0,18,3,9,20
1.546,0.232,246.09,6.2,0,0,20,11,1,20
1.588,0.082,237.71,6.6,1,1,17,2,11,19
0.354,0.216,238.16,1.8,0,1,1,11,7,2
0.37,0.096,238.96,1.6,0,0,0,4,1,0
0.332,0.062,240.94,1.4,0,0,0,5,11,0
1.53,0.174,242.87,6.2,1,0,19,22,4,20
2.576,0.0,237.95,10.8,0,20,1,27,1,21
1.79,0.324,242.24,7.4,1,4,18,20,1,23
1.29,0.058,243.21,5.2,0,0,18,19,12,18
8.392,0.186,236.41,35.4,37,73,17,2,12,127
0.468,0.102,242.25,2.0,0,0,0,24,4,0
3.534,0.472,239.63,15.2,0,2,18,26,12,20
2.498,0.092,233.95,10.6,0,0,17,9,12,17
1.314,0.048,244.33,5.4,0,0,18,28,12,18
0.232,0.078,242.65,1.0,0,0,1,24,6,1
0.314,0.096,243.85,1.4,0,0,0,30,3,0
3.614,0.0,236.05,15.2,0,36,0,1,10,36
0.248,0.248,239.0,1.4,0,0,1,9,8,1
0.19,0.0,240.59,0.8,0,0,0,17,6,0
0.252,0.144,245.27,1.2,0,0,0,19,6,0
0.256,0.116,239.73,1.2,0,0,1,1,8,1
3.124,0.326,238.35,13.0,0,1,18,13,3,19
0.148,0.0,243.66,0.6,0,0,1,31,7,1
1.332,0.0,243.24,5.4,0,0,0,9,2,0
1.12,0.0,233.81,4.8,0,0,0,3,4,0
1.552,0.0,232.9,6.8,0,0,23,5,6,23
0.358,0.112,239.56,1.6,0,0,1,2,3,1
1.612,0.15,238.28,6.8,0,0,18,24,6,18
3.368,0.0,236.91,14.2,0,1,17,26,12,18
0.304,0.084,245.14,1.2,0,0,0,10,3,0
2.634,0.34,242.79,10.8,0,2,18,29,12,20
0.21,0.108,242.19,1.0,0,0,0,3,7,0
0.316,0.128,243.63,1.4,0,0,0,21,2,0
0.224,0.106,243.93,1.0,0,0,1,15,6,1
0.292,0.092,239.4,1.2,0,0,0,3,12,0
0.346,0.088,242.13,1.4,0,0,1,24,10,1
0.404,0.112,242.51,1.8,0,0,0,5,2,0
0.184,0.154,241.71,1.0,0,0,1,16,8,1
1.48,0.118,247.31,6.0,0,0,19,17,12,19
2.152,0.0,236.57,9.0,0,0,18,26,1,18
1.342,0.06,244.06,5.4,0,0,0,17,1,0
0.398,0.208,243.42,1.8,0,0,0,24,2,0
1.244,0.496,241.45,5.6,0,0,12,17,8,12
3.558,0.046,239.07,14.8,0,37,18,7,10,55
0.224,0.0,241.89,0.8,0,0,0,12,3,0
0.134,0.0,240.67,0.6,0,0,1,3,7,1
0.082,0.0,242.95,0.2,0,0,0,31,8,0
0.216,0.0,239.98,0.8,0,0,0,4,3,0
0.41,0.266,241.84,2.0,0,1,1,21,9,2
3.31,0.16,234.12,14.2,2,34,17,5,5,53
0.196,0.114,233.21,1.0,0,0,0,8,8,0
2.44,0.078,242.06,10.0,0,2,18,1,4,20
1.91,0.058,240.0,7.8,0,0,18,22,9,18
1.308,0.0,243.64,5.2,0,0,18,20,3,18
0.344,0.21,242.8,1.6,0,0,1,7,6,1
0.196,0.0,235.74,0.8,0,0,0,1,11,0
0.406,0.154,238.38,1.8,0,0,0,25,7,0
1.456,0.052,241.98,6.0,0,1,18,2,12,19
3.928,0.284,234.23,16.8,0,0,17,9,12,17
0.442,0.108,243.64,2.0,0,0,1,30,5,1
0.324,0.208,238.8,1.6,0,0,0,26,7,0
1.592,0.268,236.02,6.8,0,0,1,23,9,1
2.32,0.066,237.07,9.8,0,0,0,8,1,0
1.494,0.318,236.71,6.4,0,2,17,28,8,19
0.3,0.152,236.24,1.4,0,0,0,24,7,0
1.668,0.244,241.7,6.8,0,0,18,15,3,18
0.398,0.198,237.4,1.8,0,0,0,1,6,0
0.958,0.164,235.08,4.0,0,0,0,6,5,0
1.58,0.072,239.49,6.6,0,0,18,1,5,18
2.328,0.0,240.9,9.6,0,0,0,8,4,0
1.618,0.08,242.42,6.6,2,0,18,22,3,20
2.442,0.188,238.71,10.2,0,2,18,6,3,20
0.178,0.0,241.2,0.8,0,0,1,5,7,1
0.186,0.1,241.36,0.8,0,0,0,29,8,0
1.284,0.072,241.02,5.2,0,0,18,27,11,18
1.006,0.0,235.62,4.2,0,0,0,15,3,0
0.316,0.058,245.37,1.2,0,0,0,20,2,0
0.26,0.078,243.17,1.2,0,0,1,4,9,1
2.126,0.0,239.42,9.0,0,0,18,22,3,18
0.346,0.074,231.44,1.4,0,2,0,5,6,2
0.082,0.0,241.92,0.2,0,0,1,20,8,1
2.782,0.3,239.7,11.6,0,0,0,3,10,0
0.232,0.13,240.78,1.0,0,2,1,22,5,3
1.562,0.22,240.25,6.4,0,1,19,27,9,20
1.672,0.166,238.63,7.0,0,0,0,11,12,0
1.562,0.096,246.28,6.4,0,1,18,16,1,19
0.29,0.076,235.13,1.2,0,0,0,2,3,0
4.74,0.42,239.88,19.8,0,1,18,23,12,19
